NombreTelefono,Audifonos,Bluetooth,GPS,Radio,Teclado,SIM,NFC,Lector Huella,Rec Facial,Tarjeta Memoria,Disponible,SO__Apple,SO__Motorola,SO__Otra marca,SO__Samsung,Con__No,Con__Otro,Con__USB Type-C,Con__microUSB,Con__miniUSB,Horas Bateria_NORM,Horas Llamada Bateria_NORM,Bateria mAh_NORM,Peso Gramos_NORM,Resolucion Pixeles Ancho_NORM,Resolucion Pixeles Alto_NORM,Resolucion PPI_NORM,Tamano Pulgadas_NORM,RAM GB_NORM,Memoria GB_NORM,CPU GHz_NORM,Vida Bateria_NORM,Procesadores_NORM,Alto_NORM,Ancho_NORM,Grueso_NORM,Camara MP_NORM,Num Camaras_NORM,Selfie MP_NORM,Num Selfie_NORM,Video Pixeles_NORM,Video FPS_NORM,Selfie Video Pixeles_NORM,Selfie Video FPS_NORM,Precio_NORM
LG KF305,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.13618677042801555,0.036458333333333336,0.044444444444444446,0.04459198335232622,0.0625,0.07407407407407407,0.21487603305785125,0.11956521739130437,0.0,7.62939453125e-05,0.0,0.0,0.1,0.2186621697582912,0.1748878923766816,0.21694915254237288,0.018518518518518517,0.2,0.0,0.0,0.0390625,0.0078125,0.0,0.0,0.005384307899396459
Samsung F275,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.1556420233463035,0.08333333333333333,0.05333333333333334,0.049051181687558836,0.04583333333333333,0.05092592592592592,0.1511216056670602,0.11956521739130437,0.0,0.0001373291015625,0.0,0.0,0.1,0.22821810005621135,0.17040358744394618,0.2271186440677966,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.008461577248522202
Gigabyte GSmart G1305 Boston,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.15953307392996108,0.0746875,0.06833333333333333,0.058465044839716596,0.08333333333333333,0.1111111111111111,0.21251475796930341,0.1739130434782609,0.0009765625,0.00048828125,0.024,0.0,0.1,0.25688589094997194,0.2008968609865471,0.16610169491525423,0.046296296296296294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.008461577248522202
Gigabyte GSmart S1205,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.058365758754863814,0.041666666666666664,0.07333333333333333,0.0,0.0625,0.09259259259259259,0.17237308146399055,0.1739130434782609,0.00048828125,0.00048828125,0.01664,0.0,0.1,0.2445193929173693,0.19461883408071748,0.17627118644067796,0.029166666666666667,0.2,0.0,0.0,0.05859375,0.0,0.0,0.0,0.01153811582838907
BlackBerry Torch 9800,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1680933852140078,0.057291666666666664,0.07222222222222222,0.07977010355249467,0.09375,0.1111111111111111,0.22195985832349469,0.1739130434782609,0.001953125,0.0009765625,0.02496,0.0,0.1,0.2456436200112423,0.21883408071748878,0.19322033898305083,0.046296296296296294,0.2,0.0,0.0,0.05859375,0.0125,0.0,0.0,0.008461577248522202
LG GS290 Cookie Fresh,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.1517509727626459,0.057291666666666664,0.05,0.0440965168706337,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,0.0,0.0,0.0,0.1,0.2388982574480045,0.18654708520179372,0.16610169491525423,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.004615538639059179
alcatel OT-S121,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.11284046692607004,0.0625,0.03722222222222222,0.02972798890155081,0.025520833333333333,0.014814814814814815,0.10625737898465171,0.07065217391304349,0.0,0.0,0.0,0.0,0.1,0.21697582911748173,0.15515695067264573,0.16610169491525423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitac MIO Leap G50,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.05896051132140911,0.0625,0.07407407407407407,0.16883116883116883,0.15217391304347827,0.000244140625,0.0001220703125,0.016,0.0,0.1,0.21697582911748173,0.20627802690582958,0.18983050847457628,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitac MIO Leap K1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.052083333333333336,0.04388888888888889,0.06193331021156419,0.0625,0.07407407407407407,0.18181818181818182,0.14130434782608697,0.000244140625,0.0001220703125,0.016,0.0,0.1,0.2327150084317032,0.18923766816143497,0.19322033898305083,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTC Touch HD T8285,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.075,0.07233810632710698,0.125,0.18518518518518517,0.29043683589138136,0.20652173913043478,0.0010986328125,0.00054931640625,0.02112,0.0,0.1,0.254637436762226,0.22152466367713006,0.15932203389830507,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.015625,0.0,0.0,0.021538693136103584
Sagem P9521 Porsche,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0933852140077821,0.036458333333333336,0.0,0.06886984095525937,0.0625,0.07407407407407407,0.21487603305785125,0.11956521739130437,0.0,4.1961669921875e-05,0.0,0.0,0.1,0.20236087689713322,0.17040358744394618,0.23728813559322032,0.029166666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09230784970414807
Sagem P9522 Porsche,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.11673151750972763,0.041666666666666664,0.0,0.05697864539463905,0.0625,0.09259259259259259,0.19716646989374262,0.15217391304347827,0.0,0.0,0.0,0.0,0.1,0.2478920741989882,0.17309417040358743,0.15932203389830507,0.046296296296296294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.046153924852074035
LG KH5200 Andro-1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.08333333333333333,0.06886984095525937,0.08333333333333333,0.1111111111111111,0.22668240850059032,0.16304347826086957,0.0,0.000324249267578125,0.0,0.0,0.1,0.24114671163575044,0.19103139013452913,0.2135593220338983,0.046296296296296294,0.2,0.0,0.0,0.05859375,0.015625,0.0,0.0,0.01384588514791866
Vodafone 845,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.11206225680933853,0.036458333333333336,0.06666666666666667,0.05400584650448397,0.0625,0.07407407407407407,0.16883116883116883,0.15217391304347827,0.00048828125,0.0009765625,0.0,0.0,0.1,0.21922428330522767,0.19461883408071748,0.1864406779661017,0.029166666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.007692077218926048
ZTE Coral200 Sollar,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.03833333333333333,0.04211465094386365,0.03333333333333333,0.02962962962962963,0.0,0.0,0.0,7.62939453125e-06,0.0,0.0,0.1,0.23440134907251264,0.16143497757847533,0.2406779661016949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZTE A261,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.10116731517509728,0.03125,0.0,0.037159986126938514,0.03333333333333333,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.24002248454187744,0.16502242152466368,0.17627118644067796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LG GT405,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.10116731517509728,0.036458333333333336,0.0,0.04855571520586632,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,0.00011444091796875,0.0,0.0,0.1,0.23664980326025858,0.1928251121076233,0.1559322033898305,0.046296296296296294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.005384307899396459
LG GT400 Viewty Smile,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.13618677042801555,0.036458333333333336,0.05555555555555555,0.04855571520586632,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,0.00030517578125,0.0,0.0,0.1,0.23664980326025858,0.1928251121076233,0.1559322033898305,0.046296296296296294,0.2,0.0,0.0,0.0390625,0.010416666666666666,0.0,0.0,0.004615538639059179
LG GD550 Pure,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1245136186770428,0.057291666666666664,0.05,0.06540157558341178,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.0,0.00011444091796875,0.0,0.0,0.1,0.23327712197863973,0.1802690582959641,0.16610169491525423,0.046296296296296294,0.2,0.0,0.0,0.05859375,0.015625,0.0,0.0,0.003846038609463024
LG KS365,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.17120622568093385,0.057291666666666664,0.044444444444444446,0.054996779467869,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.0,0.0,0.0,0.0,0.1,0.22484541877459246,0.1802690582959641,0.22372881355932203,0.018518518518518517,0.2,0.0,0.0,0.0390625,0.0078125,0.0,0.0,0.0023077693195295893
LG A140,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.08949416342412451,0.03125,0.03722222222222222,0.03963731853540108,0.03333333333333333,0.037037037037037035,0.14285714285714285,0.0923913043478261,0.0,1.9073486328125e-05,0.0,0.0,0.1,0.24227093872962338,0.16591928251121077,0.1559322033898305,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0030772693491257445
LG GW370 Rumour Plus,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.14785992217898833,0.041666666666666664,0.05277777777777778,0.05896051132140911,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.0,0.000152587890625,0.0,0.0,0.1,0.22821810005621135,0.17578475336322869,0.20338983050847456,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0030772693491257445
LG KM570 Cookie Gig,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.11673151750972763,0.06947916666666666,0.05,0.043105583907248675,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,0.0078125,0.0,0.0,0.1,0.23440134907251264,0.18565022421524663,0.15932203389830507,0.046296296296296294,0.2,0.0,0.0,0.05859375,0.015625,0.0,0.0,0.004615538639059179
ZTE S302,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.05555555555555555,0.03914185205370857,0.03333333333333333,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.22821810005621135,0.17309417040358743,0.1966101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyocera Solo E4000,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.058365758754863814,0.052083333333333336,0.05,0.04459198335232622,0.0625,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2388982574480045,0.16322869955156952,0.18305084745762712,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyocera E3500,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.1556420233463035,0.052083333333333336,0.051111111111111114,0.04161918446217114,0.04583333333333333,0.05092592592592592,0.16646989374262103,0.10869565217391305,0.0,0.0,0.0,0.0,0.1,0.22821810005621135,0.17847533632286994,0.22033898305084745,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyocera E2500,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1556420233463035,0.052083333333333336,0.051111111111111114,0.034187187236783434,0.03333333333333333,0.02962962962962963,0.10743801652892562,0.10869565217391305,0.0,0.0,0.0,0.0,0.1,0.23215289488476673,0.1695067264573991,0.15932203389830507,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.005384307899396459
Kyocera S1600,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11673151750972763,0.041666666666666664,0.03611111111111111,0.029232522419858298,0.03333333333333333,0.02962962962962963,0.14285714285714285,0.08152173913043478,0.0,0.0,0.0,0.0,0.1,0.2299044406970208,0.1695067264573991,0.15254237288135591,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyocera E4600,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.11673151750972763,0.041666666666666664,0.043333333333333335,0.04211465094386365,0.04583333333333333,0.05092592592592592,0.1511216056670602,0.11956521739130437,0.0,0.0,0.0,0.0,0.1,0.22821810005621135,0.1802690582959641,0.19999999999999998,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T-Mobile HD2,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1867704280155642,0.0625,0.06833333333333333,0.07778823762572462,0.125,0.18518518518518517,0.256198347107438,0.23369565217391305,0.002197265625,0.0010986328125,0.04,0.0,0.1,0.26981450252951095,0.2367713004484305,0.14576271186440676,0.046296296296296294,0.2,0.0,0.0,0.05859375,0.015625,0.0,0.0,0.01769265452664056
Nokia C6,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.14941634241245136,0.07291666666666667,0.06666666666666667,0.07431997225387703,0.09375,0.14814814814814814,0.27036599763872493,0.1739130434782609,0.0,0.000457763671875,0.01736,0.0,0.1,0.2501405283867341,0.1874439461883408,0.22372881355932203,0.046296296296296294,0.2,0.0,0.3333333333333333,0.05859375,0.015625,0.0,0.0,0.009231077278118357
HTC Droid Incredible,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.05680933852140078,0.0546875,0.07222222222222222,0.06441064262002676,0.125,0.18518518518518517,0.2975206611570248,0.20108695652173916,0.0,0.015625,0.04,0.0,0.1,0.26025857223159077,0.20627802690582958,0.15932203389830507,0.07407407407407407,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.006153807928992613
Samsung A697 Sunburst,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.09727626459143969,0.052083333333333336,0.05555555555555555,0.04325422385175643,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,0.000362396240234375,0.0,0.0,0.1,0.22372119168071952,0.18654708520179372,0.17288135593220338,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.009231077278118357
Samsung A687 Strive,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.09727626459143969,0.03125,0.05555555555555555,0.05603725907942327,0.0625,0.07407407407407407,0.18181818181818182,0.14130434782608697,0.0,0.000152587890625,0.0,0.0,0.1,0.23440134907251264,0.20807174887892374,0.19322033898305083,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.007692077218926048
LG KP108,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.245136186770428,0.06770833333333333,0.05,0.03220532131001338,0.03333333333333333,0.02962962962962963,0.14049586776859505,0.08260869565217392,0.0,0.0,0.0,0.0,0.1,0.22372119168071952,0.16233183856502242,0.17288135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023077693195295893
Samsung S3370,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.19455252918287938,0.109375,0.05555555555555555,0.04261011742555616,0.0625,0.07407407407407407,0.18181818181818182,0.14130434782608697,0.0,9.5367431640625e-05,0.0,0.0,0.1,0.2209106239460371,0.1874439461883408,0.17288135593220338,0.012037037037037037,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0069233079585887675
Samsung S5233T,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.2490272373540856,0.09895833333333333,0.05555555555555555,0.04706931576078879,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,0.00016021728515625,0.0,0.0,0.1,0.23440134907251264,0.18923766816143497,0.15932203389830507,0.029166666666666667,0.2,0.0,0.0,0.0390625,0.0078125,0.0,0.0,0.004615538639059179
Modu Phone,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038910505836575876,0.026041666666666668,0.029444444444444443,0.0,0.03333333333333333,0.022222222222222223,0.14521841794569068,0.07065217391304349,0.0,0.003125,0.0,0.0,0.1,0.15964024732996066,0.1327354260089686,0.10508474576271186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modu Express jacket,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038910505836575876,0.026041666666666668,0.029444444444444443,0.0,0.03333333333333333,0.022222222222222223,0.14521841794569068,0.07065217391304349,0.0,0.003125,0.0,0.0,0.1,0.22765598650927488,0.17668161434977578,0.17288135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modu Mini jacket,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038910505836575876,0.026041666666666668,0.029444444444444443,0.0,0.03333333333333333,0.022222222222222223,0.14521841794569068,0.07065217391304349,0.0,0.003125,0.0,0.0,0.1,0.20179876335019675,0.1515695067264574,0.16271186440677965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modu Shiny jacket,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038910505836575876,0.026041666666666668,0.029444444444444443,0.0,0.03333333333333333,0.022222222222222223,0.14521841794569068,0.07065217391304349,0.0,0.003125,0.0,0.0,0.1,0.210230466554244,0.15874439461883408,0.17288135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modu Speedy jacket,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038910505836575876,0.026041666666666668,0.029444444444444443,0.0,0.03333333333333333,0.022222222222222223,0.14521841794569068,0.07065217391304349,0.0,0.003125,0.0,0.0,0.1,0.210230466554244,0.16053811659192824,0.17288135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modu Sport jacket,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038910505836575876,0.026041666666666668,0.029444444444444443,0.0,0.03333333333333333,0.022222222222222223,0.14521841794569068,0.07065217391304349,0.0,0.003125,0.0,0.0,0.1,0.22147273749297358,0.15874439461883408,0.1864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modu Night jacket,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038910505836575876,0.026041666666666668,0.029444444444444443,0.0,0.03333333333333333,0.022222222222222223,0.14521841794569068,0.07065217391304349,0.0,0.003125,0.0,0.0,0.1,0.21585160202360879,0.18923766816143497,0.2135593220338983,0.02962962962962963,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samsung W9705,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.19066147859922178,0.078125,0.05555555555555555,0.06688797502848932,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,0.0,0.0001583099365234375,0.0,0.0,0.1,0.22259696458684655,0.18385650224215244,0.30508474576271183,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.005384307899396459
ZTE X990,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1867704280155642,0.08333333333333333,0.0,0.04459198335232622,0.08333333333333333,0.05555555555555555,0.18890200708382526,0.13586956521739132,0.0,9.5367431640625e-06,0.0,0.0,0.1,0.23664980326025858,0.21524663677130043,0.15932203389830507,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LG GX500,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1556420233463035,0.09895833333333333,0.08333333333333333,0.058465044839716596,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,7.62939453125e-05,0.0,0.0,0.1,0.24114671163575044,0.18834080717488788,0.17288135593220338,0.029166666666666667,0.2,0.0,0.0,0.0390625,0.0078125,0.0,0.0,0.008461577248522202
Samsung W299 Duos,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.06333333333333334,0.05648317891294654,0.0625,0.07407407407407407,0.21487603305785125,0.11956521739130437,0.0,7.2479248046875e-05,0.0,0.0,0.1,0.2501405283867341,0.17309417040358743,0.2135593220338983,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.006153807928992613
Samsung SCH-W699,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.07782101167315175,0.041666666666666664,0.06666666666666667,0.05945597780310162,0.0625,0.07407407407407407,0.16883116883116883,0.15217391304347827,0.0,0.0,0.0,0.0,0.1,0.21697582911748173,0.19730941704035876,0.26440677966101694,0.046296296296296294,0.2,0.0,0.0,0.05859375,0.0078125,0.0,0.0,0.006153807928992613
Dell Aero,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.1556420233463035,0.052083333333333336,0.05555555555555555,0.051528514096021404,0.09375,0.14814814814814814,0.24793388429752067,0.19021739130434784,0.0,0.0,0.02496,0.0,0.1,0.26981450252951095,0.2044843049327354,0.1559322033898305,0.046296296296296294,0.2,0.0,0.0,0.0,0.015625,0.0,0.0,0.01769265452664056
Palm Pre Plus,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13618677042801555,0.041666666666666664,0.06388888888888888,0.06837437447356687,0.08333333333333333,0.1111111111111111,0.21959858323494688,0.16847826086956524,0.001953125,0.0009765625,0.024,0.0,0.1,0.22259696458684655,0.20986547085201793,0.2271186440677966,0.029166666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01307711588758138
Palm Pixi Plus,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13618677042801555,0.057291666666666664,0.06388888888888888,0.0458306495565575,0.08333333333333333,0.09259259259259259,0.23022432113341204,0.14293478260869566,0.0,0.015625,0.024,0.0,0.1,0.2456436200112423,0.19461883408071748,0.14576271186440676,0.018518518518518517,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01615365446744825
LG GS155,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.311284046692607,0.10416666666666667,0.05277777777777778,0.0330971609770599,0.03333333333333333,0.02962962962962963,0.14285714285714285,0.08152173913043478,0.0,6.103515625e-05,0.0,0.0,0.1,0.2299044406970208,0.1569506726457399,0.1864406779661017,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0023077693195295893
Nokia N8,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1517509727626459,0.13364583333333332,0.06666666666666667,0.06688797502848932,0.09375,0.14814814814814814,0.24793388429752067,0.19021739130434784,0.0009765625,0.00048828125,0.027200000000000002,0.0,0.1,0.25126475548060706,0.20896860986547086,0.17288135593220338,0.1111111111111111,0.2,0.0,0.3333333333333333,0.087890625,0.013020833333333334,0.0,0.0,0.010769346568051792
LG GS106,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.311284046692607,0.10416666666666667,0.05277777777777778,0.034682653718475946,0.03333333333333333,0.02962962962962963,0.14285714285714285,0.08152173913043478,0.0,0.0,0.0,0.0,0.1,0.2299044406970208,0.15336322869955157,0.17288135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LG GS107,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.311284046692607,0.10416666666666667,0.05277777777777778,0.034682653718475946,0.03333333333333333,0.02962962962962963,0.14285714285714285,0.08152173913043478,0.0,1.9073486328125e-06,0.0,0.0,0.1,0.2299044406970208,0.15336322869955157,0.17288135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LG Optimus Q LU2300,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07782101167315175,0.0434375,0.08333333333333333,0.07778823762572462,0.125,0.18518518518518517,0.3152302243211334,0.19021739130434784,0.0,0.005859375,0.04,0.0,0.1,0.2630691399662732,0.2008968609865471,0.18983050847457628,0.046296296296296294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.005384307899396459
LG GW880,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.058365758754863814,0.03125,0.08333333333333333,0.07431997225387703,0.125,0.18518518518518517,0.3152302243211334,0.19021739130434784,0.0009765625,0.0009765625,0.02496,0.0,0.1,0.26981450252951095,0.20986547085201793,0.17288135593220338,0.046296296296296294,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.01384588514791866
Philips X312,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.28949416342412454,0.08854166666666667,0.058333333333333334,0.05004211465094387,0.0625,0.07407407407407407,0.21487603305785125,0.11956521739130437,0.0,9.5367431640625e-06,0.0,0.0,0.1,0.2456436200112423,0.16412556053811658,0.18983050847457628,0.018518518518518517,0.2,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0
LG GU292,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1961089494163424,0.06770833333333333,0.05,0.05212307387405242,0.04583333333333333,0.05092592592592592,0.16646989374262103,0.10869565217391305,0.0,0.00019073486328125,0.0,0.0,0.1,0.2203485103991006,0.16591928251121077,0.21694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LG GB280,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.17509727626459143,0.07291666666666667,0.044444444444444446,0.04657384927909627,0.04583333333333333,0.05092592592592592,0.16646989374262103,0.10869565217391305,0.0,1.1444091796875e-05,0.0,0.0,0.1,0.23215289488476673,0.17309417040358743,0.21016949152542372,0.018518518518518517,0.2,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0
Philips X605,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2801556420233463,0.08854166666666667,0.058333333333333334,0.05945597780310162,0.0625,0.09259259259259259,0.19716646989374262,0.15217391304347827,0.0,0.0001201629638671875,0.0,0.0,0.1,0.23552557616638564,0.18475336322869956,0.1966101694915254,0.029166666666666667,0.2,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0
Philips X809,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.1556420233463035,0.08333333333333333,0.085,0.06341970965664173,0.0625,0.09259259259259259,0.18299881936245574,0.16304347826086957,0.0,0.000133514404296875,0.0,0.0,0.1,0.2310286677908938,0.19013452914798207,0.21694915254237288,0.046296296296296294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vertu Ascent 2010,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11673151750972763,0.052083333333333336,0.0,0.0842293018877273,0.0625,0.07407407407407407,0.2361275088547816,0.10869565217391305,0.0,0.015625,0.0,0.0,0.1,0.2591343451377178,0.16233183856502242,0.2542372881355932,0.046296296296296294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
